,Product_ID,SubCategory_id,ProductSKU,ProductName,ModelName,ProductDescription,ProductColor,ProductSize,ProductStyle,ProductCost,ProductPrice
146,528,37,AFGEFJSDHHYRHQ25,Nendoroid Vocaloid Miku Hatsune 20,Nendoroid,"Nendoroid Vocaloid Miku Hatsune 20 (Multicolor) ¡ ABS & PVC painted action figure ¡ Size: Height approx 100mm ¡ Scale: Non-Scale ¡ Accessories: Exclusive pedestal ¡ Model production: Kato science than ""Character Vocal Series 01 Hatsune Miku"", Hatsune Miku Nendoroid ""that continues to be loved by everyone ""is an appearance afresh.,Specifications of Nendoroid Vocaloid Miku Hatsune 20 (Multicolor) Important Note The color of some product parts may vary from what is shown in the image General Character Nendoroid",Other,U,0,90.3276699,106.2742718
147,572,3,CWDEGKMAD2BWGAWR,Anmol Cotton Collapsible Wardrobe,Anmol,"Specifications of Anmol Cotton Collapsible Wardrobe (Finish Color - red) In The Box 1 folding almirah General Brand Anmol Foldable Yes Delivery Condition DIY(Do-It-Yourself) Style Retro Number of Zippers 3 Rod Included Yes Number of Rods 4 Mount Type wall mount Suitable For Kids Room Model Number yu-980 Enclosure Type zipper Finish Type matt Care Instructions clean with cloth Dimensions Weight 0.580 kg Height 260 mm Width 80 mm Depth 140 mm Warranty Covered in Warranty na Warranty Summary na Service Type na Not Covered in Warranty na Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Material & Color Primary Material Fabric Primary Color Red Secondary Material Fabric Secondary Material Subtype Cotton Finish Color red Primary Material Sunbtype Cotton",Blue,U,E,8.483009709,15.76456311
148,586,3,PLLEHQV78ZFHTE7X,IBS Plastic Portable Laptop Table,IBS,"Key Features of IBS Plastic Portable Laptop Table Fit Adjustable To Body Size Portable Table Assembled in 2 Minute,IBS Plastic Portable Laptop Table (Finish Color - Beige) Compact, flat folding table for people living in small, spacesIdeal for eating, typing, studying, reading, drawing, and much more,Tabletop slides to the horizontal position for easy, convenient use,Folds into compact footprint and stores under sofa or in closet,Assembles in less than 2 minutes (no tools or fasteners required)Easy to clean, strong and stable.Sturdy rectangular steel frame with no cross braces to bump your legs on.The lipped edge stops pens or pencils rolling off and with its polypropylene top it is very easy to wipe clean.Lightweight but very sturdy - holds up to 22.70 kg (50 lbs).Distance between legs - 46 cm (18.25 ins)Adjusts to 6 heights - from 55.8 cm (22 ins) to 73.5 cm (29 ins).Remove the legs easily by pushing out the push pins for easy storage,Adjust to fit body size, activity or chair,Perfect for dinner in front of the TV, games, laptop children,s drawing or craftwork Also, storing the table is easy just fold it put it besides your sofa or bed.Height Adjustable: 56cm - 73cmSurface Dimensions: (W) 52cm x (L) 39cm 1 x Table surface with cup holder,1 x U-Tube, 1 x Legs, 1 x Rod,Related video of IBS Plastic Portable Laptop Table,Specifications of IBS Plastic Portable Laptop Table (Finish Color - Beige) In The Box 1 Table Top, L Shaped Legs, Cupholder General Brand IBS Foldable Yes Delivery Condition DIY(Do-It-Yourself) Style Contemporary & Modern Wheels Included No Suitable For Study & Home Office Adjustable Height Yes Model Number TMTC405 Compatible Laptop Size 35 mm Mouse Tray No Bush Included No Care Instructions clean with soft cloth Finish Type Matte Dimensions Weight 0.1 kg Height 650 mm Width 520 mm Depth 50 mm Warranty Covered in Warranty NA Warranty Summary NA Service Type NA Not Covered in Warranty No Warranty available Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Material & Color Primary Material Plastic Primary Color Beige Secondary Material Plastic Secondary Material Subtype PP Finish Color Beige Primary Material Subtype PP Additional Features Accessories Included Cup holder Origin of Manufacture Imported",Beige,U,E,16.97815534,30.3276699
149,551,12,DREEGZ5CPMQDRZST,NOQNOQ Girl's Fit and Flare Dress,NOQNOQ,"Key Features of NOQNOQ Girl's Fit and Flare Dress Multicolor Fit and Flare,NOQNOQ Girl's Fit and Flare Dress This premium dress from NoqNoq is available in animal and floral fabric prints. This garment has a bodice design with frill at the sides, single back button and polyester knit lining that gives a classy finish to this beautiful dress. A stylish belt is included to enhance the style quotient. Composition: It is made from 100% polyester georgette.,Specifications of NOQNOQ Girl's Fit and Flare Dress In The Box 1 Dress Dimensions Length Midi/Knee Length General Details Pattern Printed Ideal For Girl's Occasion Casual Dress Details Sleeve Half Sleeve Belt Included Yes Number of Contents in Sales Package Pack of 1 Fabric Polyester Type Fit and Flare Fabric Care This garment is suitable for machine washing at 40°C, though we recommend you go green and wash at 30°C. Wash inside out with similar colours. Do not bleach, tumble dry, dry clean or; pile whilst damp. Apply mild iron inside out. Warning: Keep away from fire and flames.",Other,U,0,13.58009709,15.20970874
150,548,13,SHTE7RM6SDNRDNAP,Inmark Men's Striped Formal Shirt,Regular,"Inmark Men's Striped Formal Shirt Put a contemporary spin on your formal looks with this collared shirt. Crafted from breathable fabric and polished with a smart chest pocket, it stands out for its sharp and crisp finish.:: Poly Cotton:: Slim Fit:: Spread Collar:: Full Sleeves with Buttoned Cuffs:: Full Button Placket:: Model is wearing size 40Did you know?The wet strength of cotton is 20% higher than its dry strength!
Put a contemporary spin on your formal looks with this collared shirt. Crafted from breathable fabric and polished with a smart chest pocket, it stands out for its sharp and crisp finish.:: Poly Cotton:: Slim Fit:: Spread Collar:: Full Sleeves with Buttoned Cuffs:: Full Button Placket:: Model is wearing size 40Did you know?The wet strength of cotton is 20% higher than its dry strength!",Other,U,0,9.466019417,15.76456311
151,238,14,CPIEJCN3ASM9ZRXE,Fabpoppy Women's Multicolor Capri,Fabpoppy,Specifications of Fabpoppy Women's Multicolor Capri Capri Details Number of Contents in Sales Package Pack of 1 Fabric Cotton Fit Regular General Details Pattern Printed Ideal For Women's,Other,U,0,4.84223301,10.91019417
152,482,23,JWSEJU24VXXWXJGZ,Taraash Sterling Silver Jewel Set,Taraash,"Key Features of Taraash Sterling Silver Jewel Set Type: Earring & Pendant Set Occasion: Everyday Collection: Contemporary,Taraash Sterling Silver Jewel Set (Multicolor) Taraash Presents Rhodium Finish Over 925 Sterling Silver Pendant Set . It Features Purple Tear Drop Shap CZ Set In Frame With White CZ In Micro Pave Setting . This Jewellery Set Created Nickel Free, Making It Suitable For All Skin Types.The Butterfly Push Back Keeps The Earrings Securely In Place Through Hectic Workdays Or Late Nights Out. Please Note Neck Chain Displayed Is Not Part Of The Product. Highlights - Material : 925 Sterling Silver Size : Pendant L-2cm X W-0.9mm , Earring L-1cm X W-0.8mm Approx Jewellery Care : Keep It Away From Perfume Certification : Brand Certification,Specifications of Taraash Sterling Silver Jewel Set (Multicolor) Pearl Features Pearl Type NA Silver Features Silver Purity 925 Silver Silver Weight 3.58 g General Base Material Sterling Silver Brand Taraash Gemstone Cubic Zirconia Precious/Artificial Jewellery Semi Precious Jewellery Model Number PE1249D Plating NA Type Earring & Pendant Set Occasion Everyday Ideal For Women Color Multicolor Diamond Features Diamond Weight NA carat Diamond Shape NA Diamond Color Grade NA Diamond Clarity NA Warranty Warranty Summary Warranty of 3 months against manufacturing Defect. Dimensions Other Dimensions Pendant : L-2 cm X W-0.9 mm , Earrings : L-1 cm X W-0.8 mm Approx Gold Features Gold Purity NA K Additional Features Other Features Tear Drop Shaped Purple & White CZ Certification Brand Certification In the Box Sales Package 1 Pendant & 1 Pair Of Earrings",Multicolor,U,0,17.59708738,19.70873786
153,479,28,BKPEHTGBH5GGWENP,addee Leather black 16 L Backpack,addee,"Key Features of addee Leather black 16 L Backpack Ideal For: Boys, Girls No of Compartments: 2 Laptop Sleeve: No,Specifications of addee Leather black 16 L Backpack (Black) General Trolley Support No Type Backpack Laptop Sleeve No Style Code LEABLACK Compatible Laptop Size 15.6 Capacity 16 L Ideal For Boys, Girls Color Code Black Body Features Number of Compartments 2",Blue,15.6,E,18.19174757,36.39563107
154,565,3,BEMEEZ6CFDVZTGWW,Springwel Single Spring Mattress,Springwel,"Specifications of Springwel Single Spring Mattress (1828.8 X 1066.8 X 152.39999999999998 mm) In The Box 1 Mattress Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. General Brand Springwel Orthopaedic Support No Type Spring Reversible Mattress Yes Reinforced Edges No Filling Material Pocket Spring Thickness 152.39999999999998 mm Color Beige Pillow Top No Model Number SoftechSeries_Primasoft_Size-72x42_Thickness-6 Model Series Name Softech Series Layers Multi Layer Length 1828.8 mm Width 1066.8 mm Care Instructions Periodically rotate and flip mattress to retain it's shape, Clean spots/spills with mild detergent and wait till it fully dries up Size Single Dimensions Weight 20 kg Warranty Covered in Warranty Manufacturing defect and warranty Limited to sagging, crumbling & natural disintegration of only core , under normal conditions of domestic use. Warranty Summary upto 6 years Service Type Onsite not applicable Not Covered in Warranty Excludes losses resulting form natural wear, improper maintenance, wrong handling, excessive loading, negligence in use, folding of mattress and unsatisfactory foundation. Gaurantee/warranty does not cover fabric damage. Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles",Blue,72x42,0,196.1893204,242.961165
155,566,3,BEMEEZ6CKEEYGBZS,Springwel Single Spring Mattress,Springwel,"Key Features of Springwel Single Spring Mattress High tensile steel springs,Springwel Single Spring Mattress (2133.6 X 1066.8 X 152.39999999999998 mm) Springwel Comfort Collection is made to give you healthy sleep with unmatched comfort. Its numerous high tensile steel springs give proper support to body contours and also retain spine in its natural ""S"" shape. Further it enhances sleeping experience with proper support and added comfort. Best of all, it comes with all round PU foam padding that gives edge-to-edge support and more sleeping surface. INTERNAL CROSS SECTION :- A. Premium Quality Jacquard Fabric with Chain stitched Quilting B. High Density PUF Sheet as Comfort Layer C. Needle Loom Felt for added Comfort and Durability D. High Density Rubberised Coir Sheet as Support Layer E. High Quality Polypropylene Mesh as Insulator F. High Tensil, Bonnell Springs made on Swiss Machines﻿,Specifications of Springwel Single Spring Mattress (2133.6 X 1066.8 X 152.39999999999998 mm) In The Box 1 Mattress Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. General Brand Springwel Orthopaedic Support No Type Spring Reversible Mattress Yes Reinforced Edges No Filling Material Bonnel Spring Thickness 152.39999999999998 mm Color Beige Pillow Top No Model Number ComfortCollection_Supreme_Size-84x42_Thickness-6 Model Series Name Comfort Collection Layers Multi Layer Length 2133.6 mm Width 1066.8 mm Care Instructions Periodically rotate and flip mattress to retain it's shape, Clean spots/spills with mild detergent and wait till it fully dries up Size Single Dimensions Weight 23 kg Warranty Covered in Warranty Manufacturing defect and warranty Limited to sagging, crumbling & natural disintegration of only core , under normal conditions of domestic use. Warranty Summary upto 6 years Service Type Onsite not applicable Not Covered in Warranty Excludes losses resulting form natural wear, improper maintenance, wrong handling, excessive loading, negligence in use, folding of mattress and unsatisfactory foundation. Gaurantee/warranty does not cover fabric damage. Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles",Blue,84x42,0,177.4757282,219.7815534
156,567,3,BEMEEZ6DCHGKSYHU,Springwel Single Spring Mattress,Springwel,"Key Features of Springwel Single Spring Mattress High tensile steel springs,Springwel Single Spring Mattress (1981.1999999999998 X 914.4 X 254 mm) Springwel Comfort Collection is made to give you healthy sleep with unmatched comfort. Its numerous high tensile steel springs give proper support to body contours and also retain spine in its natural ""S"" shape. Further it enhances sleeping experience with proper support and added comfort. Best of all, it comes with all round PU foam padding that gives edge-to-edge support and more sleeping surface. INTERNAL CROSS SECTION :- A. Premium Quality Jacquard Fabric with Chain stitched Quilting B. High Density PUF Sheet as Comfort Layer C. Needle Loom Felt for added Comfort and Durability D. High Density Rubberised Coir Sheet as Support Layer E. High Quality Polypropylene Mesh as Insulator F. High Tensil, Bonnell Springs made on Swiss Machines﻿,Specifications of Springwel Single Spring Mattress (1981.1999999999998 X 914.4 X 254 mm) In The Box 1 Mattress Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. General Brand Springwel Orthopaedic Support No Type Spring Reversible Mattress Yes Reinforced Edges No Filling Material Bonnel Spring Thickness 254 mm Color Beige Pillow Top No Model Number ComfortCollection_Crown_Size-78x36_Thickness-10 Model Series Name Comfort Collection Layers Multi Layer Length 1981.1999999999998 mm Width 914.4 mm Care Instructions Periodically rotate and flip mattress to retain it's shape, Clean spots/spills with mild detergent and wait till it fully dries up Size Single Dimensions Weight 23 kg Warranty Covered in Warranty Manufacturing defect and warranty Limited to sagging, crumbling & natural disintegration of only core , under normal conditions of domestic use. Warranty Summary upto 10 years Service Type Onsite not applicable Not Covered in Warranty Excludes losses resulting form natural wear, improper maintenance, wrong handling, excessive loading, negligence in use, folding of mattress and unsatisfactory foundation. Gaurantee/warranty does not cover fabric damage. Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles",Blue,78x36,0,194.5024272,240.8737864
157,568,3,BEMEEZ6HCS5MXSZQ,Springwel Single Spring Mattress,Springwel,"Key Features of Springwel Single Spring Mattress Pillow Top Mattress exceptional softness High Density PUF Sheet,Springwel Single Spring Mattress (1828.8 X 762 X 277 mm) Springwel Premium Collection of Pillow-Top Mattresses is a result of our continuous effort for greater comfort to fit into the lifestyle of those who demand the best. Besides all the properties of Pocketed Spring, these Pillow-Top mattresses have a luxurious top layer filled with anti-microbial treated polyester fibre. The fibre offers exceptional loft and softness while providing resilience to resist body impressions. INTERNAL CROSS SECTION :- A. Premium quality jacquard fabric with chain stitched quilting B. Luxurious Pillow-Top Layer filled with Soft Polyester fibre and foam C. High Density PUF Sheet as Comfort Layer D. High Density Rubberised Coir Sheet as Support Layer E. High Quality Polypropylene Mesh as Insulator F. High Tensil Pocket Springs made on Swiss Machines,Specifications of Springwel Single Spring Mattress (1828.8 X 762 X 277 mm) In The Box 1 Mattress Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. General Brand Springwel Orthopaedic Support No Type Spring Reversible Mattress Yes Reinforced Edges No Filling Material Pocket Spring Thickness 277 mm Color Beige Pillow Top Yes Model Number PremiumCollection_TOP-10_Size-72x30_Thickness-10 Model Series Name Premium Collection Layers Multi Layer Length 1828.8 mm Width 762 mm Care Instructions Periodically rotate and flip mattress to retain it's shape, Clean spots/spills with mild detergent and wait till it fully dries up Size Single Dimensions Weight 21 kg Warranty Covered in Warranty Manufacturing defect and warranty Limited to sagging, crumbling & natural disintegration of only core , under normal conditions of domestic use. Warranty Summary upto 10 years Service Type Onsite not applicable Not Covered in Warranty Excludes losses resulting form natural wear, improper maintenance, wrong handling, excessive loading, negligence in use, folding of mattress and unsatisfactory foundation. Gaurantee/warranty does not cover fabric damage. Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles",Blue,72x30,0,172.4757282,213.592233
158,569,3,BEMEEZ6HPTQAAG3S,Springwel Single Spring Mattress,Springwel,"Key Features of Springwel Single Spring Mattress Pillow Top Mattress exceptional softness High Density PUF Sheet,Springwel Single Spring Mattress (2133.6 X 1066.8 X 203.2 mm) Springwel Premium Collection of Pillow-Top Mattresses is a result of our continuous effort for greater comfort to fit into the lifestyle of those who demand the best. Besides all the properties of Pocketed Spring, these Pillow-Top mattresses have a luxurious top layer filled with anti-microbial treated polyester fibre. The fibre offers exceptional loft and softness while providing resilience to resist body impressions. INTERNAL CROSS SECTION :- A. Premium quality jacquard fabric with chain stitched quilting B. Luxurious Pillow-Top Layer filled with Soft Polyester fibre and foam C. High Density PUF Sheet as Comfort Layer D. High Density Rubberised Coir Sheet as Support Layer E. High Quality Polypropylene Mesh as Insulator F. High Tensil Pocket Springs made on Swiss Machines,Specifications of Springwel Single Spring Mattress (2133.6 X 1066.8 X 203.2 mm) In The Box 1 Mattress Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. General Brand Springwel Orthopaedic Support No Type Spring Reversible Mattress Yes Reinforced Edges No Filling Material Pocket Spring Thickness 203.2 mm Color Beige Pillow Top Yes Model Number PremiumCollection_TOP-8_Size-84x42_Thickness-8 Model Series Name Premium Collection Layers Multi Layer Length 2133.6 mm Width 1066.8 mm Care Instructions Periodically rotate and flip mattress to retain it's shape, Clean spots/spills with mild detergent and wait till it fully dries up Size Single Dimensions Weight 27 kg Warranty Covered in Warranty Manufacturing defect and warranty Limited to sagging, crumbling & natural disintegration of only core , under normal conditions of domestic use. Warranty Summary upto 8 years Service Type Onsite not applicable Not Covered in Warranty Excludes losses resulting form natural wear, improper maintenance, wrong handling, excessive loading, negligence in use, folding of mattress and unsatisfactory foundation. Gaurantee/warranty does not cover fabric damage. Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles",Blue,84x42,0,249.6966019,309.223301
159,570,3,BEMEEZ6KMVZYAC7G,Springwel Single Spring Mattress,Springwel,"Specifications of Springwel Single Spring Mattress (1981.1999999999998 X 1219.1999999999998 X 152.39999999999998 mm) In The Box 1 Mattress Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. General Brand Springwel Orthopaedic Support No Type Spring Reversible Mattress No Reinforced Edges No Filling Material Rubberized Coir Thickness 152.39999999999998 mm Color White Pillow Top Yes Model Number DivinityCollection_Divinity-6_Size-78x48_Thickness-6 Model Series Name Divinity Collection Layers Multi Layer Length 1981.1999999999998 mm Width 1219.1999999999998 mm Care Instructions Periodically rotate and flip mattress to retain it's shape, Clean spots/spills with mild detergent and wait till it fully dries up Size Single Dimensions Weight 27 kg Warranty Covered in Warranty Manufacturing defect and warranty Limited to sagging, crumbling & natural disintegration of only core , under normal conditions of domestic use. Warranty Summary upto 6 years Service Type Onsite not applicable Not Covered in Warranty Excludes losses resulting form natural wear, improper maintenance, wrong handling, excessive loading, negligence in use, folding of mattress and unsatisfactory foundation. Gaurantee/warranty does not cover fabric damage. Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles",Blue,78x48,0,449.4417476,556.6019417
160,573,3,CWDEGNNW8YCD2VHQ,Amardeep PP Collapsible Wardrobe,Amardeep,"Key Features of Amardeep PP Collapsible Wardrobe The trays are extra broad and spacious than ever. The size of a single tray measures 40*50cms(l*b) Divided in two compartments- making it easy to bifurcate your stuff. Ajustable hieght feature- you can adjust the height of trays per your requirement. Specially Quilted to provide extra durability & subtle looks to the cover. Side pockets for extra storage.,Amardeep PP Collapsible Wardrobe (Finish Color - BlueHughoRed6t) Your childs storehouse to keep his stuff neatly in 6 jumbo large and extra spacious trays.It's a Chlid's dream cabinet -specially designed to help him become organised. An ideal solution to segregate your kid's toys, accessories, stationery items with a neat and tidy look, So now the toys will no more be scattered in your room, place it in any corner of your room and relish the space you always desired. A 'must have' for its multipurpose usage. The quilted cover is specially designed to last longer and is home washable. This almirah comes with 4 wheels- making it easy to push or relocate.,Specifications of Amardeep PP Collapsible Wardrobe (Finish Color - BlueHughoRed6t) In The Box 1 collapsible wardrobe General Brand Amardeep Foldable Yes Delivery Condition DIY(Do-It-Yourself) Style Contemporary & Modern Number of Zippers 3 Rod Included Yes Number of Shelves 6 Suitable For Kids Room Model Number HughoBlue6t Enclosure Type Zipper Bush Included Yes Finish Type Glossy Care Instructions Clean with Soft Cloth, Wipe clean regulary with a detergent for plastic Dimensions Weight 5 kg Height 1580 mm Width 550 mm Depth 400 mm Warranty Covered in Warranty Warranty of the product is limited to manufacturing defects only. Warranty Summary 10 days replacement warranty on the parts if found damaged Service Type Damaged Parts Will Be Sent Via Courier Not Covered in Warranty Warranty does not cover the cloth of almirah,neither it covers the damage caused to the product due to improper fitting by customer or normal wear and tear of the wheels. Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Material & Color Primary Material Plastic Primary Color Blue Secondary Material Fabric Secondary Material Subtype Polyester Finish Color BlueHughoRed6t Primary Material Sunbtype PP Additional Features Origin of Manufacture India",Blue,U,E,30.33980583,36.40776699
161,574,3,CWDEGNZ9QSDCRJGG,Amardeep PP Collapsible Wardrobe,Amardeep,"Specifications of Amardeep PP Collapsible Wardrobe (Finish Color - Red) In The Box 1 collapsible wardrobe General Brand Amardeep Foldable Yes Delivery Condition DIY(Do-It-Yourself) Style Contemporary & Modern Wheels Included Yes Number of Zippers 3 Rod Included Yes Number of Shelves 6 Suitable For Kids Room Model Number HughoRed6t Enclosure Type Zipper Bush Included Yes Finish Type Glossy Care Instructions Clean with Soft Cloth, Wipe clean regulary with a detergent for plastic Dimensions Weight 5 kg Height 1580 mm Width 550 mm Depth 400 mm Warranty Covered in Warranty Warranty of the product is limited to manufacturing defects only. Warranty Summary 10 days replacement warranty on the parts if found damaged Service Type Damaged Parts Will Be Sent Via Courier Not Covered in Warranty Warranty does not cover the cloth of almirah,neither it covers the damage caused to the product due to improper fitting by customer or normal wear and tear of the wheels. Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Material & Color Primary Material Plastic Primary Color Red Secondary Material Fabric Secondary Material Subtype Polyester Finish Color Red Primary Material Sunbtype PP Additional Features Origin of Manufacture India",Blue,U,E,30.33980583,36.40776699
162,427,12,DREEGHCDB3HJ3KD8,Cutecumber Girl's High Low Dress,Cutecumber,"Specifications of Cutecumber Girl's High Low Dress In The Box 1 Dress Dimensions Length Midi/Knee Length General Details Pattern Embellished Occasion Party Ideal For Girl's Dress Details Sleeve Sleeveless Number of Contents in Sales Package Pack of 1 Belt Included Yes Fabric Net Type High Low Neck Round Neck Fabric Care Hand Wash, Dry Clean",Other,U,0,22.99757282,25.75728155
163,262,14,DREEHCFHBPXKYRCK,EthnicQueen Women's A-line Dress,EthnicQueen,"Key Features of EthnicQueen Women's A-line Dress Blue A-line,EthnicQueen Women's A-line Dress EthnicQueen Blue Colour Georgette Embroidered Dress.,Specifications of EthnicQueen Women's A-line Dress In The Box 1 Dress Dimensions Length Midi/Knee Length General Details Pattern Floral Print, Solid Occasion Casual, Party Ideal For Women's Dress Details Sleeve 3/4 Sleeve Number of Contents in Sales Package Pack of 1 Belt Included No Fabric Georgette Type A-line Neck Round Neck Fabric Care Dry Clean, Use Detergent",Other,U,0,12.0631068,30.19417476
